dist_5
65
67
64
66
68
67
64
65
65
66
64
66
66
65
62
65
70
65
64
66
65
65
65
64
64
63
63
64
66
65
65
63
67
64
66
65
65
66
65
64
64
64
64
64
64
65
65
64
66
65
65
67
65
64
66
64
67
64
64
66
65
63
65
65
65
66
66
62
64
65
65
66
63
66
63
67
63
63
64
66
64
65
66
65
64
65
63
63
66
64
64
65
64
64
64
64
64
63
62
66
64
64
65
63
66
67
67
64
66
64
63
66
66
66
67
65
65
63
64
65
66
67
69
66
65
64
63
66
64
65
66
66
65
65
68
67
66
67
68
66
64
69
67
65
63
64
64
68
66
65
64
68
68
67
65
67
66
66
66
64
68
66
65
64
68
65
66
68
66
64
66
66
64
65
65
66
64
67
61
63
64
64
63
65
66
66
65
64
67
64
66
65
67
64
64
65
63
66
66
62
64
65
61
66
66
64
66
63
66
60
61
65
65
65
64
63
62
64
63
64
65
66
66
65
65
67
67
64
64
65
65
67
66
64
63
67
64
64
63
63
66
60
64
65
63
65
63
65
66
64
66
63
64
65
66
64
64
64
65
65
65
65
65
65
65
65
65
66
65
64
62
66
66
63
64
64
67
65
65
66
64
66
63
63
67
67
66
65
65
64
63
64
66
62
63
64
63
68
65
62
66
64
64
66
66
64
65
64
66
63
64
65
63
63
66
66
63
66
63
66
65
64
67
65
63
63
67
62
65
62
64
69
68
66
65
64
66
65
63
65
67
61
64
64
62
64
63
63
66
67
65
65
64
64
64
64
65
65
60
63
66
63
64
65
64
62
64
63
64
65
65
66
63
64
65
64
61
66
64
63
64
66
67
65
64
66
63
63
66
63
64
65
65
63
65
64
63
65
63
65
66
64
64
67
66
65
64
64
65
63
64
64
64
63
66
62
64
64
66
63
65
64
66
66
64
65
65
66
63
63
66
64
65
64
65
66
66
64
64
65
64
64
64
65
63
64
65
65
64
68
65
63
66
65
63
66
66
66
64
60
67
65
67
64
64
63
64
65
66
65
64
65
66
64
65
62
63
63
65
64
67
63
63
62
63
65
64
63
63
64
64
68
65
66
67
66
65
64
65
65
65
64
66
65
65
64
65
65
66
66
65
63
66
67
63
65
65
66
65
